t,x,y,z
9,490.76,280.54,146.27
9,494.44,242.25,146.19
9,495.9,52.247,144.59
9,494.48,95.743,145.34
9,537.99,630.9,149.24
9,537.29,655.49,148.07
9,546.55,111.56,147.14
9,570.19,358.0,146.41
9,571.78,268.09,148.74
9,590.47,361.63,146.47
9,713.3,53.055,145.14
9,495.63,32.769,145.79
9,543.74,625.83,149.44
9,572.73,230.44,148.97
9,605.69,203.53,146.5
9,680.86,248.78,148.8
9,747.8,239.63,148.33
9,481.25,687.8,148.91
9,541.23,598.14,150.2
9,543.94,633.58,150.23
9,544.1,664.45,150.27
9,554.5,537.4,151.69
9,556.4,54.868,150.16
9,583.59,132.72,147.56
9,693.44,57.827,148.67
9,700.8,49.573,147.5
9,737.18,243.24,151.39
9,482.9,678.77,148.98
9,493.33,535.8,149.37
9,496.76,150.91,149.01
9,495.89,162.07,149.17
9,497.06,533.86,150.19
9,499.94,60.305,149.12
9,513.13,422.11,151.27
9,548.54,110.9,148.59
9,573.63,118.07,148.68
9,583.38,162.76,151.7
9,652.63,335.12,149.57
9,663.11,46.923,151.25
9,710.54,249.92,150.19
9,497.85,307.38,150.5
9,498.18,187.57,150.62
9,500.64,117.94,148.67
9,512.47,407.26,153.82
9,511.91,416.14,151.01
9,518.13,35.556,150.99
9,520.14,415.01,152.69
9,518.98,99.188,149.92
9,535.46,106.86,151.86
9,546.89,345.71,149.99
9,685.22,37.76,152.42
9,498.23,254.09,150.66
9,532.3,542.54,152.81
9,540.49,683.47,154.72
9,549.0,668.58,153.15
9,579.46,364.52,151.89
9,499.23,124.91,150.74
9,500.65,274.09,152.52
9,500.7,59.268,149.84
9,540.08,701.1,154.35
9,554.76,621.8,154.42
9,567.05,226.14,152.97
9,594.89,188.72,151.58
9,610.58,10.335,153.74
9,642.28,56.497,153.77
9,649.43,339.31,151.09
9,678.7,253.04,153.21
9,491.33,653.32,153.74
9,497.02,396.54,152.83
9,499.89,317.13,152.32
9,504.03,219.4,155.0
9,503.34,359.54,154.84
9,501.72,399.33,152.72
9,550.17,287.02,154.04
9,562.05,256.39,154.81
9,659.75,243.25,154.68
9,493.54,637.57,155.0
9,499.67,407.15,154.39
9,548.02,244.03,155.06
9,571.3,595.15,155.78
9,580.38,121.44,153.04
9,622.61,71.243,156.05
9,755.6,40.546,156.18
9,504.18,353.53,155.38
9,506.4,376.51,156.22
9,520.89,426.11,156.03
9,552.92,664.59,157.42
9,558.36,642.15,158.24
9,560.54,605.34,157.22
9,619.71,362.97,156.53
9,681.11,300.31,157.86
9,681.48,271.02,156.02
9,766.93,227.25,158.18
9,504.19,296.02,155.79
9,505.97,37.455,155.21
9,507.15,168.92,156.43
9,507.29,358.58,156.75
9,514.65,97.457,155.39
9,551.46,686.89,160.1
9,558.4,357.3,157.11
9,569.04,250.46,156.77
9,660.78,335.91,156.52
9,738.41,34.216,157.34
9,774.46,216.1,159.96
9,497.82,602.43,157.17
9,505.07,388.45,157.34
9,508.63,142.05,156.87
9,507.93,149.59,157.25
9,511.98,86.538,156.77
9,524.68,404.89,158.48
9,553.29,681.84,159.59
9,562.03,277.26,159.1
9,564.31,235.02,157.91
9,579.88,600.56,159.7
9,581.93,145.11,157.21
9,583.69,154.71,158.63
9,597.79,200.62,158.14
9,622.96,222.32,157.79
9,772.91,48.831,160.07
9,495.07,685.46,158.18
9,506.5,287.99,157.61
9,507.62,232.2,159.3
9,515.48,402.61,157.85
9,560.24,654.99,160.95
9,563.86,613.72,159.63
9,580.1,166.59,159.19
9,778.33,193.68,162.16
9,508.56,219.52,158.99
9,511.1,169.77,158.77
9,531.74,32.555,160.08
9,549.61,285.27,157.63
9,554.75,104.7,159.77
9,562.69,662.73,161.16
9,564.74,616.91,160.05
9,603.26,87.404,159.27
9,625.37,362.96,159.63
9,630.15,228.36,159.07
9,640.51,222.99,159.9
9,644.54,350.29,159.72
9,723.5,251.76,161.5
9,500.53,673.57,160.71
9,509.27,308.13,159.34
9,511.43,181.25,159.73
9,512.49,162.11,158.95
9,557.96,585.4,162.04
9,567.99,56.935,160.34
9,576.74,285.64,162.16
9,587.36,179.39,161.28
9,589.66,227.16,161.2
9,614.05,366.98,161.16
9,617.84,73.329,161.06
9,666.38,333.08,159.54
9,505.17,635.38,160.26
9,512.87,331.37,161.25
9,513.89,38.689,159.82
9,514.32,337.22,161.36
9,529.44,234.93,161.56
9,558.66,688.81,162.43
9,562.23,674.0,163.31
9,566.5,107.92,161.4
9,569.0,628.22,162.37
9,569.82,260.27,160.22
9,590.05,104.64,160.49
9,608.61,209.32,161.42
9,675.38,35.109,163.17
9,682.88,300.59,160.55
9,742.78,245.62,162.2
9,780.61,185.26,163.04
9,505.27,625.58,161.96
9,518.69,192.68,165.28
9,514.97,358.38,161.89
9,529.15,597.09,163.31
9,551.12,102.13,162.05
9,573.63,578.38,164.62
9,576.14,239.52,162.55
9,764.77,232.58,163.1
9,784.07,183.81,163.64
9,513.08,249.18,163.14
9,508.23,644.47,164.55
9,516.53,378.63,163.3
9,571.78,633.94,164.39
9,718.21,25.95,164.91
9,785.2,59.657,165.4
10,263.06,34.295,3.8184
10,232.19,678.98,4.0355
10,245.43,620.48,3.8849
10,248.69,536.95,3.7694
10,249.26,510.05,3.5762
10,250.41,526.15,3.5129
10,259.72,181.86,4.1884
10,359.67,364.76,4.5851
10,364.41,366.62,4.3871
10,249.66,608.28,4.695
10,259.88,193.88,4.2199
10,260.66,323.84,5.0883
10,263.77,208.02,4.3824
10,264.78,43.717,4.3809
10,269.32,408.86,5.1351
10,273.18,513.22,5.0414
10,347.46,448.81,4.0384
10,368.42,374.28,4.1311
10,243.35,161.85,5.662
10,251.71,648.02,5.965
10,255.8,548.21,6.0427
10,259.2,348.78,5.0098
10,258.41,364.59,5.5118
10,263.65,203.8,4.6852
10,265.6,157.9,5.5202
10,264.84,301.97,5.4534
10,266.01,67.921,5.0363
10,265.98,106.91,5.4535
10,274.76,247.33,5.5384
10,321.41,424.55,4.7929
10,324.69,398.55,5.3289
10,353.05,427.29,4.2129
10,366.97,453.02,5.6648
10,369.48,435.44,5.4085
10,378.55,423.11,5.9351
10,254.17,616.39,6.1832
10,254.35,629.29,6.5452
10,262.64,373.24,6.1151
10,267.65,93.571,5.9968
10,268.77,278.98,6.236
10,267.69,310.91,6.2372
10,267.73,340.28,6.0608
10,276.28,523.74,7.4317
10,278.19,659.51,7.4764
10,282.98,205.61,7.2351
10,336.73,351.55,7.0807
10,341.44,377.92,4.6811
10,347.25,477.64,5.9192
10,369.56,348.3,8.973
10,371.93,469.99,6.8711
10,383.65,365.98,6.6172
10,390.96,405.9,7.0049
10,254.17,702.07,7.6527
10,255.34,387.82,6.8236
10,254.88,646.78,7.4496
10,257.96,555.23,7.2781
10,260.86,532.05,7.4517
10,264.25,349.64,6.7474
10,266.53,446.08,6.7051
10,270.82,195.33,7.9838
10,270.71,256.52,8.3387
10,270.84,125.77,7.3901
10,278.7,12.118,7.4187
10,281.01,281.69,9.3092
10,281.53,107.58,7.3658
10,282.84,158.52,7.6229
10,290.26,330.73,7.4167
10,313.06,428.64,6.9918
10,315.58,464.45,7.8281
10,318.93,435.25,5.5214
10,338.27,485.62,8.3049
10,347.45,343.73,9.1148
10,385.07,380.76,7.1091
10,389.53,369.22,7.1265
10,257.79,669.26,8.6086
10,258.32,639.84,8.8913
10,260.95,605.24,8.047
10,270.74,148.43,8.1662
10,270.88,183.47,8.6979
10,272.66,52.08,7.8494
10,271.64,143.47,7.8763
10,272.31,227.25,9.0236
10,285.92,222.06,9.5153
10,312.64,417.62,8.3703
10,320.11,477.05,9.1566
10,322.2,363.25,7.9524
10,331.53,485.91,9.5801
10,344.8,504.48,9.071
10,345.35,515.44,10.01
10,359.6,330.25,10.814
10,375.7,496.5,9.73
10,380.5,350.98,8.5184
10,393.66,374.74,8.1558
10,262.01,595.02,9.7638
10,264.58,419.87,8.5139
10,273.46,198.31,9.3632
10,273.41,235.3,9.5252
10,273.29,472.75,8.0492
10,274.38,77.485,8.9939
10,276.4,281.34,9.1321
10,278.87,422.13,9.274
10,281.62,31.354,9.6447
10,286.52,142.34,10.517
10,287.29,259.82,10.322
10,288.7,181.31,10.605
10,300.77,381.32,9.2532
10,308.34,352.94,8.9699
10,400.45,468.06,10.48
10,409.12,446.71,10.511
10,260.76,687.76,10.864
10,272.94,257.95,9.3193
10,280.6,630.7,12.561
10,280.81,643.4,11.068
10,283.21,283.51,10.426
10,288.09,153.36,10.763
10,333.02,414.97,7.4512
10,343.84,536.57,13.177
10,364.11,525.45,11.806
10,366.55,317.22,12.026
10,379.87,335.92,12.286
10,380.42,330.98,11.164
10,400.27,427.89,9.919
10,402.94,362.74,11.133
10,412.05,411.07,10.446
10,410.76,454.92,11.351
10,266.09,667.86,13.475
10,278.67,427.26,10.478
10,287.14,319.14,8.4082
10,291.63,122.22,13.267
10,303.58,434.26,11.62
10,312.28,392.58,11.731
10,315.83,326.26,13.813
10,319.2,505.08,12.416
10,319.05,510.25,11.799
10,330.22,526.88,13.348
10,349.07,315.11,12.526
10,378.41,318.84,11.901
10,421.92,420.42,11.341
10,270.38,356.14,11.559
10,273.07,402.15,10.744
10,275.44,262.54,10.587
10,277.64,167.18,11.68
10,278.98,62.457,11.723
10,289.33,77.294,12.718
10,304.41,497.73,15.36
10,379.64,312.21,13.161
10,410.54,440.26,12.247
10,434.33,444.12,13.531
10,266.25,629.49,12.095
10,270.1,553.92,12.649
10,277.98,228.28,10.797
10,282.21,401.84,11.562
10,283.55,602.14,13.898
10,286.3,42.884,13.908
10,286.48,454.2,13.051
10,293.07,98.166,15.075
10,297.45,409.43,13.961
10,298.32,420.45,13.577
10,301.74,454.98,12.779
10,357.47,304.25,16.674
10,401.56,499.94,14.273
10,283.1,70.745,13.759
10,284.06,115.33,14.161
10,284.02,612.8,13.818
10,285.47,472.41,14.153
10,287.71,682.06,17.237
10,290.63,15.587,13.591
10,295.84,123.73,17.819
10,296.3,142.34,20.121
10,299.59,159.62,15.567
10,300.35,222.58,16.7
10,309.86,515.0,15.332
10,317.75,305.06,16.2
10,316.59,544.87,15.31
10,340.44,304.53,15.408
10,386.96,311.76,15.708
10,400.78,336.87,14.575
10,409.28,358.36,14.496
10,418.91,391.49,14.318
10,269.17,648.55,15.782
10,269.09,668.66,15.892
10,272.5,618.88,14.98
10,276.34,608.65,14.369
10,280.96,490.06,15.275
10,283.07,213.43,15.325
10,288.75,279.79,16.184
10,290.32,70.109,15.118
10,292.04,39.833,15.986
10,296.37,136.03,17.868
10,307.15,252.22,17.524
10,416.45,377.84,15.991
10,277.97,503.84,15.37
10,284.07,177.87,16.524
10,287.61,28.949,15.815
10,299.68,479.17,16.539
10,300.25,503.5,19.498
10,303.0,182.96,17.663
10,304.03,190.09,16.527
10,305.76,245.35,17.505
10,308.05,550.38,18.172
10,318.68,578.83,18.209
10,320.52,558.35,17.761
10,344.69,557.74,19.709
10,366.92,543.87,19.194
10,377.82,295.3,17.079
10,426.36,487.71,18.212
10,280.56,585.57,16.947
10,288.48,94.508,16.962
10,290.5,274.17,17.648
10,294.15,353.46,15.452
10,297.92,100.44,17.785
10,310.72,268.78,17.752
10,341.06,303.13,15.418
10,451.31,444.5,18.46
10,453.1,431.03,18.064
10,272.74,680.93,18.862
10,286.76,332.72,17.623
10,287.46,257.5,16.985
10,304.63,204.03,20.968
10,307.66,524.88,19.711
10,312.73,253.04,19.742
10,329.19,291.47,19.569
10,334.33,352.21,17.563
10,353.05,570.05,19.958
10,437.55,475.3,19.054
10,279.7,543.57,19.179
10,282.59,641.76,18.214
10,289.75,204.46,18.829
10,289.7,463.31,18.538
10,293.72,401.01,19.412
10,309.57,601.62,20.704
10,361.06,277.54,19.878
10,361.28,574.18,21.719
10,277.43,698.27,20.875
10,286.33,522.09,20.494
10,288.27,548.89,19.96
10,287.62,631.5,20.76
10,289.03,566.1,19.586
10,290.64,139.69,19.825
10,291.31,438.77,20.787
10,303.95,52.711,21.535
10,309.72,352.96,19.458
10,337.51,587.02,24.273
10,344.51,287.28,22.657
10,354.14,578.88,23.344
10,367.76,328.6,21.103
10,377.33,276.52,20.375
10,393.96,290.64,21.354
10,283.03,645.56,19.091
10,288.86,625.27,22.018
10,295.81,113.09,21.787
10,304.39,66.554,21.895
10,306.83,130.4,22.96
10,367.34,569.94,24.079
10,385.52,277.51,22.171
10,408.76,522.52,22.289
10,417.77,342.77,21.448
10,450.99,467.4,22.258
10,279.36,666.62,21.781
10,291.01,503.68,22.064
10,292.73,227.34,21.83
10,294.6,429.35,22.128
10,301.29,12.093,22.799
10,307.62,99.553,23.236
10,310.02,117.98,23.074
10,317.09,185.8,24.145
10,343.91,282.45,22.979
10,357.55,586.46,23.774
10,376.84,272.2,22.114
10,378.81,560.69,25.279
10,287.17,689.0,23.359
10,290.65,659.75,24.056
10,297.1,42.623,20.136
10,321.87,231.27,24.946
10,432.31,503.24,26.275
10,293.94,444.0,23.589
10,293.67,608.93,24.39
10,456.84,412.11,26.257
10,290.68,674.48,26.32
10,294.78,558.37,25.08
10,298.08,496.99,25.174
10,298.96,122.58,24.761
10,299.42,156.39,24.232
10,300.95,96.941,25.005
10,318.67,145.54,27.177
10,322.99,212.37,26.96
10,325.39,219.79,27.298
10,340.29,271.75,25.1
10,343.01,608.02,26.826
10,347.57,270.13,25.555
10,357.58,590.7,26.099
10,373.69,262.74,27.964
10,410.79,311.84,25.624
10,419.96,332.14,26.232
10,297.22,511.26,27.098
10,315.28,119.42,26.28
10,391.78,549.97,28.919
10,408.49,295.41,27.667
10,292.92,590.55,27.486
10,297.31,530.07,27.769
10,301.75,311.22,26.02
10,302.38,136.91,26.918
10,301.91,174.3,27.336
10,303.29,234.37,25.848
10,301.85,383.14,26.274
10,304.34,117.66,24.526
10,303.12,316.66,27.344
10,305.32,13.639,26.345
10,318.16,112.87,28.806
10,319.21,130.55,28.479
10,322.6,158.9,28.337
10,321.66,453.08,29.193
10,325.76,200.98,28.112
10,330.99,230.49,28.472
10,333.32,627.12,29.642
10,354.67,603.4,29.731
10,433.16,346.87,28.224
10,298.61,544.15,29.196
10,299.92,509.35,28.258
10,302.96,208.67,27.663
10,304.75,90.049,27.875
10,305.86,84.464,27.765
10,347.69,618.01,29.896
10,373.93,585.09,31.757
10,438.54,502.74,30.899
10,447.92,485.12,32.019
10,293.06,680.01,29.35
10,294.59,645.24,29.366
10,299.22,533.82,29.809
10,304.84,153.19,28.563
10,331.2,636.6,30.235
10,334.21,504.33,30.15
10,380.19,255.64,31.72
10,380.56,251.14,31.722
10,415.69,301.41,29.875
10,441.14,355.57,30.231
10,297.19,615.26,30.284
10,304.77,427.05,30.066
10,307.73,111.41,29.524
10,314.35,5.8564,29.532
10,339.27,239.27,30.456
10,412.56,292.96,30.321
10,303.61,465.45,31.48
10,302.8,514.96,31.41
10,305.17,412.21,31.002
10,320.32,503.77,30.968
10,321.06,517.03,31.357
10,301.18,601.35,32.374
10,304.79,566.59,32.983
10,306.87,432.49,31.223
10,312.73,252.2,32.513
10,313.56,36.224,32.179
10,312.09,226.92,31.497
10,315.32,53.542,32.737
10,354.48,242.94,35.39
10,363.06,609.51,33.068
10,420.59,535.71,33.649
10,300.35,664.99,34.912
10,312.04,296.9,32.872
10,313.04,368.48,32.343
10,315.95,22.822,32.289
10,320.76,17.165,33.195
10,333.18,166.07,35.51
10,357.44,230.95,34.707
10,367.79,515.86,32.838
10,401.53,252.53,34.806
10,300.12,696.3,34.707
10,305.72,541.43,34.341
10,310.56,398.41,33.835
10,312.78,126.17,33.418
10,316.53,93.713,34.3
10,341.01,188.0,35.682
10,344.6,355.53,34.879
10,377.95,593.51,35.245
10,380.24,234.58,35.204
10,427.26,305.24,36.49
10,301.98,661.9,36.105
10,305.04,610.4,35.699
10,315.77,286.48,35.526
10,317.3,117.05,33.744
10,316.97,151.98,35.482
10,317.23,168.85,34.736
10,318.36,87.806,35.203
10,338.77,651.24,36.6
10,368.82,224.95,36.776
10,383.31,588.96,36.974
10,406.63,262.46,36.341
10,303.94,656.9,37.172
10,303.44,682.9,36.201
10,309.0,483.93,35.736
10,308.82,532.93,36.552
10,316.39,178.94,35.627
10,317.34,59.064,35.151
10,318.48,185.89,36.316
10,320.64,252.25,36.486
10,347.29,213.76,38.132
10,415.91,275.44,37.641
10,469.39,448.58,37.704
10,306.47,634.11,37.683
10,314.79,339.82,36.595
10,411.97,551.53,37.932
10,309.6,499.66,38.062
10,313.52,413.21,37.039
10,322.97,32.161,37.677
10,345.5,183.94,39.407
10,353.37,637.19,40.08
10,423.75,290.78,41.519
10,430.36,304.76,38.794
10,305.06,693.17,38.639
10,317.82,329.45,38.788
10,322.48,145.0,38.833
10,322.63,259.51,39.389
10,323.98,106.84,39.82
10,322.7,228.7,38.151
10,324.95,63.234,39.226
10,326.9,118.32,40.131
10,326.65,38.432,38.541
10,360.12,211.04,39.763
10,386.7,334.07,38.261
10,388.32,225.12,39.667
10,407.66,255.23,39.937
10,316.36,403.87,39.887
10,322.48,131.96,39.035
10,322.79,267.56,38.355
10,361.79,300.12,41.073
10,434.28,312.59,43.301
10,318.73,458.43,42.875
10,323.34,257.77,39.511
10,324.2,188.08,40.035
10,325.2,207.81,40.846
10,379.02,211.65,42.936
10,396.79,227.39,42.357
10,397.84,313.13,40.954
10,327.5,73.104,41.062
10,327.75,58.769,40.669
10,328.4,93.25,42.066
10,327.19,107.18,41.333
10,352.99,184.28,43.782
10,361.98,191.04,43.799
10,368.57,205.49,43.3
10,312.22,659.03,43.134
10,319.55,459.7,43.463
10,325.44,321.7,42.694
10,327.73,165.23,42.683
10,336.22,61.225,42.583
10,314.83,688.78,44.903
10,316.25,609.72,43.1
10,325.09,341.92,44.567
10,329.61,140.24,44.423
10,331.11,119.25,43.516
10,335.62,15.733,43.414
10,352.15,156.27,46.58
10,422.54,271.83,46.072
10,318.83,629.48,46.759
10,318.03,633.68,46.327
10,328.78,426.99,45.826
10,330.45,304.36,44.849
10,330.7,270.52,44.524
10,365.97,302.9,44.147
10,379.99,610.38,46.99
10,319.5,644.74,47.058
10,320.74,586.44,46.166
10,322.89,485.12,46.877
10,323.93,532.62,47.43
10,328.53,349.68,46.352
10,332.35,232.24,45.45
10,348.35,618.75,47.898
10,381.6,233.41,47.528
10,443.57,515.94,47.897
10,446.58,329.87,46.507
10,319.86,665.65,47.31
10,323.4,561.8,48.472
10,327.45,510.44,47.999
10,332.97,120.61,45.221
10,333.91,178.49,47.025
10,333.71,259.52,47.056
10,337.07,91.229,46.637
10,351.34,337.08,48.811
10,376.34,617.1,49.212
10,386.82,209.04,48.272
10,319.98,656.05,47.643
10,322.56,620.25,47.335
10,331.19,341.15,48.304
10,335.88,292.05,48.134
10,322.0,630.34,48.759
10,332.92,383.24,49.904
10,335.94,323.09,49.788
10,336.66,159.92,48.27
10,339.88,174.32,47.578
10,341.5,187.46,48.134
10,347.39,587.7,49.095
10,347.15,672.63,52.128
10,327.21,534.94,49.263
10,336.11,421.57,50.929
10,339.84,214.48,50.367
10,343.22,10.31,50.021
10,381.49,609.69,48.327
10,418.91,253.17,53.257
10,326.06,686.16,51.502
10,342.08,102.25,51.371
10,342.43,84.721,50.821
10,364.6,152.89,53.714
10,371.33,356.04,52.933
10,444.34,311.14,52.006
10,328.34,675.11,53.098
10,332.63,489.55,52.066
10,335.02,444.7,52.489
10,337.67,356.76,51.926
10,338.09,378.4,52.69
10,339.54,363.95,52.735
10,341.53,267.26,50.772
10,345.53,23.843,52.917
10,374.41,170.1,53.128
10,335.52,466.76,53.782
10,339.2,331.42,53.155
10,339.42,317.1,52.77
10,341.81,347.89,53.298
10,341.84,698.66,56.512
10,343.47,241.7,51.06
10,346.07,72.249,52.174
10,348.29,283.22,54.563
10,371.53,350.89,54.342
10,383.38,184.85,54.283
10,414.26,235.15,55.795
10,459.56,351.94,54.06
10,331.9,639.83,54.962
10,345.26,290.69,53.985
10,355.44,665.83,56.647
10,414.6,231.47,55.727
10,432.23,540.25,56.305
10,333.14,601.18,54.822
10,337.65,496.94,55.184
10,341.73,515.32,55.643
10,342.27,397.25,55.593
10,347.51,159.3,54.1
10,347.02,220.45,54.794
10,446.81,521.21,56.699
10,333.37,658.29,56.01
10,337.86,619.65,58.438
10,345.14,353.36,55.512
10,350.39,177.23,56.396
10,371.26,145.88,57.512
10,383.06,377.38,59.539
10,427.26,548.52,57.955
10,479.66,441.82,57.588
10,353.07,46.479,57.108
10,336.75,630.05,58.115
10,336.13,668.74,58.596
10,352.98,120.59,58.356
10,353.28,76.293,57.806
10,353.59,279.29,58.064
10,363.98,658.24,61.019
10,404.41,582.96,61.756
10,440.35,291.7,60.624
10,339.18,610.11,59.003
10,348.58,409.05,60.692
10,347.79,332.18,59.094
10,353.56,147.07,59.156
10,353.75,192.27,59.108
10,353.7,201.69,58.733
10,398.68,387.77,61.727
10,422.22,238.91,60.996
10,427.78,548.22,58.287
10,349.33,343.92,60.024
10,353.06,252.79,60.423
10,369.74,376.75,61.532
10,370.09,112.52,61.006
10,372.2,639.41,62.809
10,380.08,628.26,61.094
10,432.51,264.85,62.21
10,341.43,636.61,61.425
10,344.27,623.49,62.169
10,347.12,538.25,61.841
10,348.39,519.02,61.845
10,351.22,347.18,60.713
10,357.98,88.357,60.185
10,359.16,56.512,61.888
10,363.63,98.969,61.595
10,387.2,616.82,62.337
10,406.08,199.2,64.214
10,423.6,553.96,62.34
10,439.83,280.69,62.506
10,459.3,503.11,62.448
10,343.23,642.78,62.079
10,343.96,617.69,62.524
10,346.03,567.81,62.7
10,349.27,492.89,62.597
10,359.09,223.69,62.6
10,358.43,682.93,65.202
10,406.98,324.13,62.526
10,440.69,527.4,63.309
10,345.35,686.85,63.805
10,355.55,305.01,62.251
10,355.23,365.05,63.511
10,359.82,61.619,63.469
10,360.14,120.82,63.163
10,360.15,225.9,62.819
10,369.5,577.44,63.602
10,400.9,592.68,65.257
10,405.49,583.34,64.244
10,345.72,666.57,64.151
10,351.8,487.43,64.912
10,360.16,195.59,63.257
10,362.12,39.896,63.828
10,362.41,157.59,62.732
10,362.82,96.943,61.69
10,474.53,390.51,66.188
10,352.31,510.71,65.598
10,354.52,470.25,65.449
10,355.51,410.68,65.672
10,354.5,502.63,65.454
10,365.59,100.49,62.767
10,368.01,660.8,66.396
10,386.73,152.16,67.035
10,389.45,375.84,66.875
10,395.06,398.6,65.471
10,438.43,271.0,66.265
10,441.81,304.3,65.976
10,358.02,350.26,66.067
10,362.44,245.38,65.984
10,362.88,299.33,65.122
10,366.39,19.965,64.143
10,365.17,180.45,65.649
10,366.61,14.114,65.492
10,366.23,136.28,66.552
10,365.25,62.409,63.925
10,404.23,360.76,68.528
10,424.78,250.58,67.335
10,450.65,308.49,68.255
10,352.69,598.26,67.47
10,354.26,582.6,67.439
10,355.5,652.16,66.871
10,354.9,550.1,67.064
10,359.37,389.82,68.322
10,359.32,432.48,68.539
10,359.21,402.71,67.42
10,360.65,698.51,68.004
10,380.35,390.29,68.787
10,472.64,490.11,68.378
10,353.92,608.28,68.376
10,355.84,567.36,68.745
10,360.31,376.59,68.332
10,364.78,362.02,69.07
10,365.52,264.03,67.802
10,364.86,684.01,69.582
10,409.08,378.92,70.306
10,411.14,193.83,69.823
10,354.61,635.42,68.687
10,357.73,534.66,69.148
10,368.47,239.14,68.761
10,392.24,355.65,70.934
10,360.53,476.06,70.341
10,360.73,489.94,70.515
10,374.76,47.547,70.805
10,374.48,77.522,69.801
10,400.35,409.64,72.451
10,418.55,205.06,73.142
10,359.21,657.68,71.716
10,358.74,621.33,71.681
10,360.29,600.9,71.747
10,362.14,483.77,72.114
10,363.73,347.01,70.047
10,364.8,429.0,71.53
10,365.25,699.36,71.257
10,368.28,280.19,70.785
10,369.13,290.45,69.2
10,370.21,243.33,70.183
10,372.29,122.93,68.837
10,382.46,8.8395,72.169
10,425.4,331.68,70.542
10,456.93,414.12,72.233
10,359.89,677.13,71.824
10,366.37,322.81,71.284
10,365.88,413.93,72.291
10,373.88,146.41,71.606
10,383.57,230.75,71.916
10,386.01,56.704,73.012
10,383.83,78.47,71.27
10,393.13,613.72,74.182
10,448.42,294.3,73.165
10,456.13,407.2,72.927
10,367.15,389.38,72.617
10,376.57,159.43,73.286
10,380.95,205.4,73.679
10,382.48,4.1933,73.09
10,382.44,638.85,76.22
10,428.38,223.76,73.448
10,482.16,413.68,74.369
10,362.4,655.16,73.971
10,371.71,363.47,74.706
10,378.08,113.73,74.241
10,393.24,68.679,74.442
10,380.37,131.85,74.663
10,381.12,252.54,73.931
10,381.85,651.86,76.873
10,386.87,85.065,74.851
10,387.78,90.037,75.201
10,451.02,302.09,75.25
10,373.04,344.77,76.599
10,373.13,456.54,77.129
10,378.55,674.41,78.725
10,384.85,12.86,75.085
10,385.96,173.99,75.971
10,398.16,564.44,76.816
10,401.83,329.1,74.714
10,436.9,406.44,77.025
10,637.67,158.4,79.765
10,367.66,642.71,76.964
10,372.86,519.5,77.975
10,375.51,338.26,78.065
10,384.85,645.46,78.863
10,398.4,188.29,78.998
10,405.4,148.74,78.302
10,368.92,602.72,78.424
10,368.4,609.45,78.03
10,372.14,552.77,78.597
10,373.06,583.73,79.487
10,374.8,406.28,78.486
10,373.42,522.08,78.465
10,373.97,570.91,79.263
10,375.16,318.54,77.359
10,375.03,358.15,78.143
10,375.92,366.94,78.43
10,379.46,266.64,77.462
10,387.47,170.81,76.567
10,387.04,636.62,79.135
10,404.6,430.67,78.434
10,373.78,569.02,79.267
10,374.99,422.74,79.464
10,376.14,371.1,77.772
10,387.51,21.068,77.887
10,390.16,208.92,79.098
10,390.36,630.8,80.246
10,392.53,625.02,81.212
10,446.01,457.61,80.217
10,373.37,678.88,80.019
10,374.96,544.96,81.057
10,375.82,534.86,80.183
10,379.05,303.42,79.954
10,378.74,336.63,79.93
10,384.11,249.35,77.637
10,397.36,418.67,83.008
10,399.8,605.56,81.275
10,403.75,133.46,81.228
10,421.3,191.51,81.608
10,432.16,435.99,80.634
10,463.53,341.97,81.257
10,372.91,666.77,80.733
10,379.25,398.07,81.395
10,378.98,442.49,81.861
10,379.0,684.89,82.365
10,381.33,309.08,81.368
10,387.98,528.42,81.367
10,396.88,613.93,83.115
10,379.17,407.47,81.079
10,384.69,280.57,81.605
10,383.68,670.69,82.912
10,391.06,39.706,80.294
10,390.31,149.23,81.263
10,391.06,109.9,82.631
10,398.19,79.041,82.232
10,412.27,270.61,81.828
10,415.38,163.37,82.924
10,428.49,89.695,82.975
10,456.16,455.13,83.403
10,460.38,463.29,84.554
10,375.71,701.96,83.603
10,379.76,434.38,83.14
